timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1712174139114,225,Get all characters,200,OK,HTTP managers 1-39,text,true,,417,154,27,27,http://localhost:3001/characters,225,0,2
1712174139322,17,Get character id,200,OK,HTTP managers 1-37,text,true,,192,156,27,27,http://localhost:3001/character/id,17,0,0
1712174139332,12,Get character id,200,OK,HTTP managers 1-38,text,true,,192,156,28,28,http://localhost:3001/character/id,12,0,0
1712174139123,222,Get all characters,200,OK,HTTP managers 1-40,text,true,,417,154,28,28,http://localhost:3001/characters,222,0,1
1712174139337,14,Change user,200,OK,HTTP managers 1-36,text,true,,264,216,28,28,http://localhost:3001/character/1,14,0,0
1712174139337,15,Change user,200,OK,HTTP managers 1-35,text,true,,264,216,28,28,http://localhost:3001/character/1,15,0,0
1712174139340,14,Create user,200,OK,HTTP managers 1-37,text,true,,264,217,29,29,http://localhost:3001/character,14,0,0
1712174139340,14,Get character id,200,OK,HTTP managers 1-39,text,true,,192,156,29,29,http://localhost:3001/character/id,14,0,0
1712174139135,222,Get all characters,200,OK,HTTP managers 1-41,text,true,,447,154,29,29,http://localhost:3001/characters,222,0,2
1712174139352,8,Delete user,200,OK,HTTP managers 1-36,text,true,,249,178,29,29,http://localhost:3001/character/id,8,0,0
1712174139345,15,Create user,200,OK,HTTP managers 1-38,text,true,,264,217,29,29,http://localhost:3001/character,15,0,0
1712174139143,217,Get all characters,200,OK,HTTP managers 1-42,text,true,,447,154,29,29,http://localhost:3001/characters,217,0,2
1712174139346,14,Get character id,200,OK,HTTP managers 1-40,text,true,,192,156,29,29,http://localhost:3001/character/id,14,0,0
1712174139361,4,Change user,200,OK,HTTP managers 1-38,text,true,,264,216,29,29,http://localhost:3001/character/1,4,0,0
1712174139361,5,Create user,200,OK,HTTP managers 1-40,text,true,,264,217,29,29,http://localhost:3001/character,5,0,0
